Country,Year,Inflation,IntentionalHomicides,LifeExpectancy,Population,SuicideMortality,Unemployment,Fixed,Percent,Fixed Value,HDI
Benin,1994,38.53086617,,55.174,5714220,,1.370000005,0.379425466,0.426320748,0.18174938,0.386
Benin,1991,,,54.366,5149499,,1.480000019,0.383993195,0.424771234,0.180430601,0.371
Benin,1990,,,53.812,4978496,,,0.387800704,0.423825906,0.179628399,0.364
Benin,1992,,,54.776,5331803,,1.50999999,0.383132586,0.41781089,0.17456594,0.375
Benin,1995,14.46254822,,55.203,5905558,,1.269999981,0.371206331,0.415684581,0.172793671,0.391
Benin,1996,4.914239726,,55.17,6094259,,1.179999948,0.381844571,0.414597797,0.171891333,0.394
Benin,1997,3.466295906,,55.133,6281639,,1.080000043,0.378873192,0.412266803,0.169963917,0.399
Benin,1998,5.753314584,,55.139,6470265,,1,0,0,,0.403
Benin,1999,0.326722893,,55.218,6664098,,0.920000017,0,0,,0.409
Benin,2003,1.487242461,,56.436,7520555,8.8,0.730000019,0,0,,0.445
Benin,2002,2.489162355,,56.025,7295394,8.8,0.689999998,0,0,,0.438
Benin,2004,0.873890831,,56.887,7750004,8.8,0.769999981,0,0,,0.453
Benin,2001,3.984295478,,55.668,7076733,8.8,0.75,0,0,,0.428
Benin,2000,4.165404423,,55.391,6865951,8.8,0.839999974,0,0,,0.416
Benin,2005,5.364520858,,57.355,7982225,8.7,0.800000012,0,0,,0.459
Benin,2016,-0.794050174,,60.885,10872067,8,2.519999981,0,0,,0.533
Benin,2013,0.428888889,,60.092,10004588,8.3,2.660000086,0,0,,0.522
Benin,2014,-0.548757551,,60.345,10286842,8.2,2.609999895,0,0,,0.527
Benin,2015,0.218785924,,60.608,10575952,8.1,2.569999933,0.235446224,0.370781455,0.137478887,0.532
Benin,2006,3.782176965,,57.817,8216897,8.6,0.810000002,0.230288276,0.358146619,0.128269001,0.467
Benin,2007,1.298068133,,58.255,8454793,8.5,0.819999993,0.223625887,0.343511347,0.118000046,0.475
Benin,2008,7.947298761,,58.654,8696921,8.2,0.850000024,0.211472402,0.320898941,0.10297613,0.482
Benin,2009,0.896072356,,59.009,8944708,8.5,0.970000029,0.213479942,0.320059883,0.102438329,0.488
Benin,2012,6.744682533,,59.842,9729248,8.3,2.650000095,0.207572193,0.307970613,0.094845898,0.51
Benin,2018,0.848806255,,61.47,11485048,7.9,2.369999886,0.204231663,0.291343314,0.084880927,0.541
Benin,2019,-0.915681573,,61.771,11801151,7.8,2.319999933,0.20462757,0.289840751,0.084007661,0.545
Benin,2010,2.207835325,,59.318,9199259,8.4,1.039999962,0.196128192,0.273922057,0.075033293,0.494
Benin,2011,2.704239077,,59.59,9460830,8.5,2.650000095,0.193913242,0.267098129,0.071341411,0.5
Bermuda,1990,,1.641227638,,59326,,,0.183506453,0.251378702,0.063191252,
Bermuda,1991,,4.893006263,74.0295122,59021,,,0.182794085,0.248699435,0.061851409,
Bermuda,1992,,1.621349936,,58595,,,0.182754855,0.24696602,0.060992215,
Bermuda,1993,,4.836057646,,58910,,,0.178364223,0.239736859,0.057473762,
Bermuda,1994,,9.618313269,,59320,,,0.17272784,0.229997124,0.052898677,
Bermuda,1995,,,,59746,,,0.17302215,0.229472347,0.052657558,
Bermuda,1996,,6.350617598,,60129,,,0.1708316,0.226567108,0.051332654,
Bermuda,1997,,3.161605463,,60497,,,0,0,,
Bermuda,1998,,0,,60943,,,0,0,,
Bermuda,1999,,3.136418524,,61285,,,0,0,,
Bermuda,2000,,0,77.88536585,61833,,,0,0,,
Bermuda,2001,,4.663961569,77.88536585,62504,,,0,0,,
Bermuda,2002,,1.547748027,78.08780488,62912,,,0,0,,
Bermuda,2003,,3.083089255,78.33414634,63325,,,0,0,,
Bermuda,2004,,1.536924614,78.48536585,63740,,,0,0,,
Bermuda,2005,,3.070781514,78.68536585,64154,,,0,0,,
Bermuda,2006,,4.610915574,78.88780488,64523,,,0,0,,
Bermuda,2007,,4.623066017,78.93414634,64888,,,0,0,,
Bermuda,2008,,7.736943907,79.23658537,65273,,,0,0,,
Bermuda,2009,,9.330824378,79.38843902,65636,,,0,0,,
Bermuda,2010,,10.9450247,79.28853659,65124,,,0.970331374,1.200905165,14421.73215,
Bermuda,2011,,12.58237524,81.15268293,64564,,,0.925573776,1.149781089,13219.96553,
Bermuda,2012,,9.496826477,81.67780488,64798,,,0.873139968,1.084645923,11764.56778,
Bermuda,2013,,7.965461758,80.57243902,65001,,,0.872015232,1.081904755,11705.17899,
Bermuda,2014,,6.412106056,80.79731707,65138,,,0.820792967,1.017091657,10344.75439,
Bermuda,2015,,6.451300744,81.01219512,65237,,,0.805163431,0.99158058,98.32320466,
Bermuda,2016,,12.96012494,81.22707317,64554,,,0.786421245,0.970890426,94.26282193,
Bermuda,2017,,8.142885091,81.44195122,63873,,,0.744972954,0.925432241,85.64248327,
Bermuda,2018,,,81.65170732,63920,,,0.70621167,0.879466588,77.34614794,
Bermuda,2019,,,81.86658537,64027,,,0.614169308,0.770601391,59.38265038,
Bhutan,2001,3.410404624,3.147555757,61.808,603640,4.9,1.899999976,0.605177034,0.752707754,56.65689629,
Bhutan,2002,2.483430488,3.08429041,62.728,616018,4.7,1.860000014,0.572613783,0.712206198,50.72376685,
Bhutan,2000,4.01099373,3.045613133,60.884,591021,4.8,1.639999986,0.51394443,0.639234366,40.86205747,
Bhutan,2004,-18.10863013,2.348119704,64.483,638815,4.5,2.49000001,0.48214973,0.601934744,36.2325436,
Bhutan,2003,1.566152408,0.796381244,63.624,627839,4.6,1.799999952,0.475763319,0.595448459,35.45588673,
Bhutan,2019,2.725821043,,71.777,763092,4.6,2.269999981,0.474538792,0.59317349,35.18547892,0.654
Bhutan,2014,8.271060939,,70.046,719056,4.4,2.630000114,0.441954629,0.552443286,30.51935842,0.618
Bhutan,1990,10,3.767890415,52.878,530804,,,0.402886663,0.504870505,25.48942268,
Bhutan,1991,12.28070175,2.244513567,53.633,534632,,1.340000033,0,0,,
Bhutan,1992,15.98011364,5.051213694,54.384,534516,,1.360000014,0,0,,
Bhutan,1993,11.20636865,3.567472164,55.131,532596,,1.389999986,0,0,,
Bhutan,1994,6.99339207,3.760069937,55.878,531897,,1.399999976,0,0,,
Bhutan,1995,9.495625322,2.992729538,56.636,534620,,1.399999976,0,0,,
Bhutan,1996,8.789659224,2.21618517,57.418,541465,,1.399999976,0,0,,
Bhutan,1997,6.513285807,1.268775613,58.236,551709,,1.399999976,0,0,,
Bhutan,1998,10.57702059,1.949048333,59.089,564377,,1.399999976,0,0,,
Bhutan,1999,6.77732942,2.249578637,59.974,577881,,1.399999976,0,0,,
Bolivia,1995,10.19320676,,59.276,7622338,,2.890000105,0,0,,0.589
Bolivia,1998,7.673228957,,61.204,8096761,,2.880000114,0,0,,0.61
Bolivia,1999,2.159516268,,61.835,8257066,,2.910000086,0,0,,0.619
Bolivia,1994,7.874044215,,58.631,7466793,,2.890000105,0.2311706,0.290415326,0.084341062,0.581
Bolivia,1996,12.42548662,,59.922,7779267,,2.890000105,0.225697287,0.283895958,0.080596915,0.595
Bolivia,1992,12.0603236,,57.351,7160920,,2.789999962,0.22170507,0.278174492,0.077381048,0.566
Bolivia,1993,8.527876957,,57.989,7312850,,2.869999886,0.215564562,0.271150393,0.073522536,0.573
Bolivia,1997,4.70844436,,60.566,7937458,,2.880000114,0.211604602,0.265834927,0.070668208,0.598
Bolivia,1990,17.11877461,,56.099,6864842,,,0.211722575,0.264984449,0.070216758,0.551
Bolivia,1991,21.44706982,,56.721,7011453,,2.74000001,0.20696576,0.2587072,0.066929415,0.559
Bolivia,2001,1.589653779,,63.054,8580235,6.6,2.880000114,0.20523954,0.257192406,0.066147934,0.63
Bolivia,2000,4.608229989,,62.452,8418264,6.9,2.890000105,0.193029582,0.241286977,0.058219405,0.627
Bolivia,2002,0.928258852,,63.64,8742814,6.6,2.910000086,0.189907329,0.238277702,0.056776263,0.637
Bolivia,2003,3.337274997,,64.21,8905823,6.4,2.900000095,0.180753305,0.225659557,0.050922236,0.64
Bolivia,2004,4.437380801,,64.766,9069039,6.3,2.869999886,0.171178469,0.208754231,0.043578329,0.641
Bolivia,2019,1.83954505,,71.513,11513100,6.2,3.460000038,0.166154121,0.205636289,0.042286283,0.718
Bolivia,2018,2.272059872,,71.239,11353142,6.3,3.519999981,0.161804395,0.198533,0.039415352,0.714
Bolivia,2017,2.822758055,,70.945,11192854,6.4,3.660000086,0,0,,0.71
Bosnia and Herz.,2019,0.562782154,,77.401,3301000,10.9,15.68999958,0,0,,0.78
Bosnia and Herz.,2003,,,74.941,3762173,9.9,28.63999939,0,0,,0.695
Bosnia and Herz.,1990,,1.635516427,70.877,4463423,,,0,0,,
Bosnia and Herz.,1991,,,70.645,4369319,,17.54999924,0,0,,
Bosnia and Herz.,1992,,,70.577,4233676,,18.43000031,0,0,,
Bosnia and Herz.,1993,,,70.725,4078937,,19.39999962,0,0,,
Bosnia and Herz.,1994,,,71.093,3936524,,20.29000092,0,0,,
Bosnia and Herz.,1995,,,71.645,3829050,,21.12999916,0,0,,
Bosnia and Herz.,1996,,,72.307,3764425,,22.01000023,0,0,,
Bosnia and Herz.,1997,,,72.976,3736070,,22.87999916,0,0,,
Bosnia and Herz.,1998,,,73.569,3734337,,23.78000069,0,0,,
Bosnia and Herz.,1999,,,74.05,3743354,,24.78000069,0,0,,
Botswana,1990,11.39634612,,59.191,1286756,,,0,0,,0.573
Botswana,1991,11.76501608,,58.232,1326322,,13.8199997,0,0,,0.579
Botswana,1993,14.33080334,,56.222,1399110,,18.61000061,0,0,,0.576
Botswana,1992,16.1676124,,57.219,1363554,,16.09000015,0.205074369,0.429025877,0.184063203,0.577
Botswana,1994,10.54292099,,55.284,1434059,,21.20000076,0.206446029,0.424786068,0.180443204,0.57
Botswana,1995,10.51254608,,54.41,1469174,,21.38999939,0.198484222,0.403423216,0.162750291,0.576
Botswana,1996,10.08285807,,53.572,1504730,,21.59000015,0.196701728,0.39419184,0.155387207,0.575
Botswana,1997,8.719931271,,52.749,1540425,,21.21999931,0.197969149,0.391243377,0.15307138,0.577
Botswana,1998,6.661398657,,51.947,1575824,,20.86000061,0.19502526,0.374328714,0.140121986,0.58
Botswana,1999,7.749296192,,51.214,1610264,,18.34000015,0.192170255,0.373872091,0.13978034,0.582
Botswana,2019,2.772864429,,69.592,2303697,16.1,17.20999908,0.199824306,0.368000564,0.135424415,0.735
Botswana,2017,3.308280768,,68.812,2205128,17.4,17.45999908,0.193710557,0.364803309,0.133081454,0.726
Botswana,2018,3.238015589,,69.275,2254126,17.4,17.3199997,0.191256593,0.362228395,0.13120941,0.73
Botswana,2014,4.402253092,,66.265,2088614,19.6,17.78000069,0.175846937,0.315703658,0.0996688,0.711
Botswana,2015,3.062031696,,67.338,2120716,19,17.70999908,0.170237493,0.300772955,0.09046437,0.717
Botswana,2016,2.814957914,,68.178,2159944,17.8,17.62000084,0.172327081,0.29762881,0.088582909,0.72
Botswana,2013,5.884607071,,64.976,2062536,21.6,17.87999916,0.171814523,0.296743562,0.088056742,0.701
Botswana,2012,7.536902611,,63.511,2039551,22.6,17.86000061,0.169087997,0.294066082,0.086474861,0.689
Botswana,2011,8.459872334,,61.91,2015402,22.7,17.85000038,0.163445923,0.27469903,0.075459557,0.677
Botswana,2000,8.601485149,,50.629,1643334,35.3,15.88000011,0.162366576,0.259786521,0.067489036,0.581
Brazil,1999,4.858447499,22.84256792,69.769,172318675,,10.21000004,0.15696227,0.259013646,0.067088069,0.676
Brazil,1996,15.7576656,21.67046521,68.695,164614688,,7.25,0.158149893,0.256736839,0.065913804,0.658
Brazil,1997,6.926712516,22.21941167,69.061,167209040,,8.159999847,0,0,,0.665
Brazil,1998,3.195076293,22.64167272,69.419,169785250,,9.420000076,0,0,,0.67
Brazil,1994,2075.888398,18.72351704,67.932,159432716,,6.239999771,0,0,,0.642
Brazil,1995,66.00703355,20.98513386,68.318,162019896,,6.420000076,0,0,,0.651
Brazil,1992,951.9620531,16.83323231,67.141,154259380,,6.420000076,0,0,,0.627
Brazil,1993,1927.38079,17.85968412,67.539,156849078,,6.03000021,0,0,,0.635
Brazil,1991,432.7866619,18.56171633,66.742,151648011,,6.369999886,0,0,,0.621
Brazil,1990,2947.732772,19.66480208,66.343,149003223,,,0,0,,0.613
Brazil,2019,3.732976212,,75.881,211049527,6.9,11.93000031,0,0,,0.765
British Virgin Islands,1990,,5.71787981,,17489,,,0,0,,
British Virgin Islands,1991,,0,,18006,,,0,0,,
British Virgin Islands,1992,,0,,18438,,,0.374585278,0.48147208,0.231815364,
British Virgin Islands,1993,,0,,18786,,,0.371574975,0.469753445,0.220668299,
British Virgin Islands,1994,,0,,19074,,,0.358701563,0.455783434,0.207738539,
British Virgin Islands,1995,,10.35893717,,19313,,,0.358656067,0.450007612,0.202506851,
British Virgin Islands,1996,,10.25220422,,19502,,,0.342794547,0.423726263,0.179543946,
British Virgin Islands,1997,,,,19665,,,0.313990282,0.407779588,0.166284192,
British Virgin Islands,1998,,,,19821,,,0.322721482,0.403906736,0.163140651,
British Virgin Islands,1999,,4.993508439,,20026,,,0.320222362,0.395336249,0.15629075,
British Virgin Islands,2000,,,,20311,,,0.309246389,0.382730679,0.146482773,
British Virgin Islands,2001,,4.836759371,,20675,,,0.292823685,0.379797257,0.144245956,
British Virgin Islands,2002,,4.733055661,,21129,,,0.307367011,0.379465446,0.143994025,
British Virgin Islands,2003,,9.227646028,,21672,,,0.292066837,0.377347335,0.142391011,
British Virgin Islands,2004,,17.9139236,,22334,,,0.283535512,0.362577381,0.131462357,
British Virgin Islands,2005,,,,23107,,,0.290339302,0.359776087,0.129438833,
British Virgin Islands,2006,,8.32570144,,24023,,,0.283503732,0.356160468,0.126850279,
British Virgin Islands,2007,,,,25047,,,0.280994503,0.347765475,0.120940826,
British Virgin Islands,2008,,,,26097,,,0.265517403,0.331896754,0.110155455,
British Virgin Islands,2009,,,,27039,,,0.265379847,0.331724809,0.110041349,
British Virgin Islands,2010,,,,27794,,,0.263154894,0.32448199,0.105288562,
British Virgin Islands,2011,,,,28319,,,0,0,,
British Virgin Islands,2012,,,,28650,,,0,0,,
British Virgin Islands,2013,,,,28847,,,0,0,,
British Virgin Islands,2014,,,,28989,,,0,0,,
British Virgin Islands,2015,,,,29152,,,0,0,,
British Virgin Islands,2016,,,,29355,,,0,0,,
British Virgin Islands,2017,,,,29577,,,0,0,,
British Virgin Islands,2018,,,,29802,,,0,0,,
British Virgin Islands,2019,,,,30030,,,0,0,,
Brunei,1990,2.138662932,,70.185,258721,,,0,0,,0.767
Brunei,1991,1.6,,70.439,266210,,4.699999809,0,0,,0.771
Brunei,1992,1.279527559,,70.696,273892,,4.75,1.194756474,1.709236729,29214.90196,0.777
Brunei,1993,4.25170068,,70.951,281681,,4.78000021,1.175825343,1.699169571,28871.77231,0.781
Brunei,1994,2.462518449,,71.207,289454,,4.869999886,1.161234493,1.692761651,28654.42007,0.786
Brunei,1995,5.966641395,,71.465,297114,,4.980000019,1.138425925,1.610220545,25928.10204,0.79
Brunei,1996,1.99613651,2.954500689,71.727,304622,,5.090000153,1.12695654,1.550146548,24029.5432,0.793
Brunei,1997,1.711560045,2.564414897,71.994,311958,,5.199999809,1.10309808,1.538491046,23669.54699,0.794
Brunei,1999,-0.415627598,1.226188944,72.538,326210,,5.409999847,1.049252167,1.410285171,19889.04264,0.8
Brunei,1998,-0.44137931,1.253388065,72.265,319144,,5.320000172,0.94301241,1.240805803,15395.99041,0.794
Brunei,2001,0.595890411,,73.076,340034,1.3,5.639999866,0.914990113,1.177593454,13867.26343,0.803
Brunei,2002,-2.314972425,,73.332,346782,1.6,5.730000019,0.894252791,1.136280547,12911.33481,0.807
Brunei,2014,-0.207108732,,75.193,409769,1.8,6.96999979,0.8642328,1.087085283,11817.54413,0.838
Brunei,2015,-0.488347421,,75.318,414907,1.9,7.690000057,0.864032603,1.078692388,11635.77268,0.838
Brunei,2016,-0.278693266,,75.45,419800,2.6,8.470000267,0.730809488,0.906711523,82.21257859,0.839
Brunei,2017,-1.260505646,,75.585,424473,3.3,9.319999695,0.689174365,0.849783434,72.21318847,0.838
Brunei,2018,1.025051793,,75.722,428962,3.1,8.699999809,0.657796966,0.808104381,65.30326906,0.836
Brunei,2019,-0.390522069,,75.86,433285,2.7,6.920000076,0.61417201,0.754511068,56.92869517,0.838
Bulgaria,1990,23.8,2.567447525,71.64146342,8718289,,,0.607403551,0.745280431,55.54429208,0.708
Bulgaria,1994,96.05733827,5.805431666,71.20878049,8443591,,13.72000027,0.573292399,0.69999072,48.99870081,0.705
Bulgaria,1995,62.05483368,5.895477012,71.05341463,8406067,,13.71000004,0.551417458,0.670009062,44.89121432,0.71
Bulgaria,1996,121.6075424,5.282218821,70.89731707,8362826,,13.72000027,0,0,,0.718
Bulgaria,1993,72.87879139,5.713591421,71.34682927,8472313,,13.67000008,0,0,,0.704
Bulgaria,1991,338.4491115,4.277403901,71.56097561,8632367,,13.39999962,0,0,,0.705
Bulgaria,1992,91.29793273,5.324801971,71.49439024,8540164,,13.5,0,0,,0.705
Bulgaria,1997,1058.373559,4.846681679,70.35121951,8312068,,13.69999981,0,0,,0.713
Bulgaria,1998,18.67220444,4.681930415,71.06097561,8256786,,12.19999981,0,0,,0.718
Bulgaria,1999,2.573042819,4.053548994,71.41219512,8210624,,14.10000038,0,0,,0.716
Bulgaria,2019,3.103729448,,74.91463415,6975761,9.7,4.230000019,0,0,,0.816
Burkina Faso,1990,-0.504303389,,49.454,8811034,,,0,0,,
Burkina Faso,1991,2.162600527,,49.409,9050084,,2.480000019,0,0,,
Burkina Faso,1992,-1.991135807,,49.374,9297113,,2.50999999,0,0,,
Burkina Faso,1993,0.553455724,,49.36,9552476,,2.559999943,0.56245632,0.636983374,40.57478188,
Burkina Faso,1994,25.17787623,,49.38,9816588,,2.579999924,0.54713693,0.621746512,38.65687252,
Burkina Faso,1995,7.458844978,,49.445,10089878,,2.539999962,0.550949986,0.619741266,38.40792368,
Burkina Faso,1996,6.097804391,,49.557,10372745,,2.50999999,0.548654021,0.619248331,38.34684954,
Burkina Faso,1997,2.318690622,,49.713,10665546,,2.470000029,0.540308104,0.602350172,36.28257297,
Burkina Faso,1998,5.084333441,,49.914,10968724,,2.440000057,0.528744464,0.592099063,35.05813004,
Burkina Faso,1999,-1.072613628,,50.168,11282701,,2.519999981,0.532260126,0.584259194,34.13588058,
Burkina Faso,2000,-0.304212168,,50.489,11607942,8.6,2.569999933,0.528121608,0.584205319,34.12958547,0.293
Burkina Faso,2001,5.007432908,,50.893,11944587,8.2,2.630000114,0.52590684,0.579831135,33.62041451,0.298
Burkina Faso,2019,-3.23338934,,61.577,20321378,7.5,4.619999886,0.527456098,0.579622085,33.59617614,0.452
Burkina Faso,2018,1.955943027,,61.174,19751535,7.6,4.699999809,0.528385734,0.578735744,33.49350614,0.443
Burundi,1990,7.002169567,,47.829,5438957,,,0.513466657,0.566740239,32.11944985,0.299
Burundi,1991,8.996938735,,47.522,5564926,,1.75,0.51105809,0.557923679,31.12788316,0.302
Burundi,1992,1.823333333,,47.212,5685565,,1.789999962,0.510629073,0.55624082,30.94038498,0.299
Burundi,1993,9.679346581,,46.953,5798053,,1.850000024,0.497551485,0.539643693,29.12153154,0.299
Burundi,1994,14.85281498,,46.786,5898967,,1.870000005,0.488048189,0.538090617,28.95415121,0.296
Burundi,1995,19.26325364,,46.758,5987043,,1.870000005,0.494948892,0.535658974,28.69305364,0.292
Burundi,1996,26.43678161,,46.905,6060111,,1.870000005,0.482701086,0.519592127,26.99759784,0.289
Burundi,1997,31.11158983,,47.226,6122130,,1.870000005,0,0,,0.29
Burundi,1998,12.50041077,,47.708,6185562,,1.870000005,0,0,,0.294
Burundi,1999,3.385424273,,48.339,6267124,,1.889999986,0,0,,0.295
Burundi,2000,24.43202421,,49.091,6378871,11.7,1.870000005,0,0,,0.3
Burundi,2001,9.296187713,,49.93,6525545,10.8,1.860000014,0,0,,0.301
Burundi,2002,-1.365680053,,50.81,6704113,10.2,1.889999986,0,0,,0.311
Burundi,2003,10.64746457,,51.69,6909154,9.7,1.889999986,0,0,,0.319
Burundi,2004,8.176429375,,52.547,7131693,9.2,1.850000024,0,0,,0.33
Burundi,2005,13.25206992,,53.369,7364862,8.9,1.809999943,0,0,,0.337
Burundi,2007,8.412062858,,54.944,7862214,8.4,1.659999967,0,0,,0.371
Burundi,2006,2.745420002,,54.163,7607849,8.9,1.730000019,0,0,,0.359
Burundi,2017,16.0525353,,60.898,10827024,6.4,1.480000019,0,0,,0.434
Burundi,2018,-2.814698077,,61.247,11175378,6.3,1.450000048,1.067785628,1.523231995,23202.35711,0.431
Burundi,2019,-0.686772171,,61.584,11530580,6.2,1.419999957,1.022586829,1.471347956,21648.64808,0.433
Cabo Verde,2000,-2.477456685,,68.583,428188,12,10.78999996,0.970978085,1.399103868,19574.91633,0.569
Cabo Verde,2001,3.349964723,,69.099,435709,12.1,10.76000023,0.88554261,1.360280506,18503.63055,0.573
Cabo Verde,2002,1.884534101,,69.557,442951,12.3,10.81000042,0.961771405,1.347018774,18144.59578,0.583
Cabo Verde,2019,1.107509306,,72.981,549935,12.9,12.0699997,0.935187701,1.304306418,17012.15232,0.665
Cabo Verde,1990,10.65350579,,64.676,337950,,,0.898562051,1.2745561,16244.93252,
Cabo Verde,1991,9.550907413,,64.992,346230,,10.55000019,0.837468834,1.246233384,15530.97647,
Cabo Verde,1992,3.116664327,,65.298,355757,,10.61999989,0.837862171,1.243118948,15453.44719,
Cabo Verde,1993,5.788395904,,65.598,366053,,10.75,0.841199055,1.238879316,15348.2196,
Cabo Verde,1994,3.45205833,,65.899,376407,,10.78999996,0.815995506,1.227060911,15056.78479,
Cabo Verde,1995,8.35152498,,66.224,386284,,10.77999973,0.824848286,1.205918547,14542.39542,
Cabo Verde,1996,5.963619618,,66.596,395533,,10.77999973,0.855214949,1.204528097,14508.87936,
Cabo Verde,1997,8.556062581,,67.026,404259,,10.77000046,0.787928546,1.190224389,14166.34096,
Cabo Verde,1998,4.3942351,,67.512,412514,,10.77000046,0.712526961,1.106408324,12241.39379,
Cabo Verde,1999,4.356433745,,68.041,420452,,10.8199997,0.727149943,1.103414177,12175.22846,
Cambodia,1990,,,53.595,8975597,,,0.774239347,1.102905052,12163.99554,0.368
Cambodia,1991,,,53.916,9289299,,0.769999981,0.588267667,0.91916823,84.4870235,0.372
Cambodia,1992,,4.457652766,54.228,9623889,,0.790000021,0,0,,0.377
Cambodia,1993,,6.007586007,54.514,9970733,,0.829999983,0,0,,0.381
Cambodia,1994,,2.9366438,54.82,10317899,,0.839999974,0,0,,0.385
Cambodia,1996,7.150861409,4.934935785,55.653,10982917,,0.839999974,0,0,,0.396
